;	Item Numb	English	Korean Name	Type	Level	최소공격	최대공격	최소마법	최대마법	슬롯갯수	확률	착용직업	공격 범위	내구력	내구력경험치	공격속도	아이템속성	아이템성향	아이템무게	필요힘	필요지혜	필요민첩	필요카리스마	수리가격	판매가격	구입가격	힘+	지혜+	민첩+	카리스마+	체력+	마나+	물리데미지+	마법데미지+	방어력+	마법저항+	근거리	원거리	흑마법	백마법	힘-	지혜-	민첩-	카리스마-	체력-	마나-	물리데미지	마법데미지	방어력	마법저항	근거리	원거리	흑마법	백마법	남자이미지	2	3	4	5	남자스킨	여자이미지	2	3	4	5	여자스킨		
11091	3	+3 블랙나이트부츠	+3 블랙나이트부츠	34	6	68	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3599	17995	89974	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b032_1.mod	Ma_boo_b032_2.mod	Ma_boo_b032_3.mod	Ma_boo_b032.tga	Ma_boo_b032.tga	0	Fe_boo_b034_1.mod	Fe_boo_b034_2.mod	Fe_boo_b034_3.mod	Fe_boo_b034.tga	Fe_boo_b034.tga	0	19	8
11092	4	+4 블랙나이트부츠	+4 블랙나이트부츠	34	6	74	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3779	18895	94473	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b032_1.mod	Ma_boo_b032_2.mod	Ma_boo_b032_3.mod	Ma_boo_b032.tga	Ma_boo_b032.tga	0	Fe_boo_b034_1.mod	Fe_boo_b034_2.mod	Fe_boo_b034_3.mod	Fe_boo_b034.tga	Fe_boo_b034.tga	0	25	10
11093	5	+5 블랙나이트부츠	+5 블랙나이트부츠	34	6	79	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3968	19840	99197	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b032_1.mod	Ma_boo_b032_2.mod	Ma_boo_b032_3.mod	Ma_boo_b032.tga	Ma_boo_b032.tga	0	Fe_boo_b034_1.mod	Fe_boo_b034_2.mod	Fe_boo_b034_3.mod	Fe_boo_b034.tga	Fe_boo_b034.tga	0	30	12
11094	6	+6 블랙나이트부츠	+6 블랙나이트부츠	34	6	99	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4167	20832	104157	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b032_1.mod	Ma_boo_b032_2.mod	Ma_boo_b032_3.mod	Ma_boo_b032.tga	Ma_boo_b032.tga	0	Fe_boo_b034_1.mod	Fe_boo_b034_2.mod	Fe_boo_b034_3.mod	Fe_boo_b034.tga	Fe_boo_b034.tga	0	50	20
11095	7	+7 블랙나이트부츠	+7 블랙나이트부츠	34	6	112	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4375	21873	109365	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b032_1.mod	Ma_boo_b032_2.mod	Ma_boo_b032_3.mod	Ma_boo_b032.tga	Ma_boo_b032.tga	0	Fe_boo_b034_1.mod	Fe_boo_b034_2.mod	Fe_boo_b034_3.mod	Fe_boo_b034.tga	Fe_boo_b034.tga	0	63	25
11096	8	+8 블랙나이트부츠	+8 블랙나이트부츠	34	6	133	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4594	22967	114834	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b032_1.mod	Ma_boo_b032_2.mod	Ma_boo_b032_3.mod	Ma_boo_b032.tga	Ma_boo_b032.tga	0	Fe_boo_b034_1.mod	Fe_boo_b034_2.mod	Fe_boo_b034_3.mod	Fe_boo_b034.tga	Fe_boo_b034.tga	0	84	33
11097	9	+9 블랙나이트부츠	+9 블랙나이트부츠	34	6	157	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4824	24116	120576	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b032_1.mod	Ma_boo_b032_2.mod	Ma_boo_b032_3.mod	Ma_boo_b032.tga	Ma_boo_b032.tga	0	Fe_boo_b034_1.mod	Fe_boo_b034_2.mod	Fe_boo_b034_3.mod	Fe_boo_b034.tga	Fe_boo_b034.tga	0	108	42
11098	10	+10 블랙나이트부츠	+10 블랙나이트부츠	34	6	187	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5065	25321	126605	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b032_1.mod	Ma_boo_b032_2.mod	Ma_boo_b032_3.mod	Ma_boo_b032.tga	Ma_boo_b032.tga	0	Fe_boo_b034_1.mod	Fe_boo_b034_2.mod	Fe_boo_b034_3.mod	Fe_boo_b034.tga	Fe_boo_b034.tga	0	138	53
11099	11	+11 블랙나이트부츠	+11 블랙나이트부츠	34	6	216	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5318	26588	132936	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b032_1.mod	Ma_boo_b032_2.mod	Ma_boo_b032_3.mod	Ma_boo_b032.tga	Ma_boo_b032.tga	0	Fe_boo_b034_1.mod	Fe_boo_b034_2.mod	Fe_boo_b034_3.mod	Fe_boo_b034.tga	Fe_boo_b034.tga	0	167	65
11100	12	+12 블랙나이트부츠	+12 블랙나이트부츠	34	6	251	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5584	27917	139583	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b032_1.mod	Ma_boo_b032_2.mod	Ma_boo_b032_3.mod	Ma_boo_b032.tga	Ma_boo_b032.tga	0	Fe_boo_b034_1.mod	Fe_boo_b034_2.mod	Fe_boo_b034_3.mod	Fe_boo_b034.tga	Fe_boo_b034.tga	0	202	78
11101	13	+13 블랙나이트부츠	+13 블랙나이트부츠	34	6	291	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5863	29313	146563	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b032_1.mod	Ma_boo_b032_2.mod	Ma_boo_b032_3.mod	Ma_boo_b032.tga	Ma_boo_b032.tga	0	Fe_boo_b034_1.mod	Fe_boo_b034_2.mod	Fe_boo_b034_3.mod	Fe_boo_b034.tga	Fe_boo_b034.tga	0	242	94
11102	14	+14 블랙나이트부츠	+14 블랙나이트부츠	34	6	331	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6156	30779	153892	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b032_1.mod	Ma_boo_b032_2.mod	Ma_boo_b032_3.mod	Ma_boo_b032.tga	Ma_boo_b032.tga	0	Fe_boo_b034_1.mod	Fe_boo_b034_2.mod	Fe_boo_b034_3.mod	Fe_boo_b034.tga	Fe_boo_b034.tga	0	282	109
11103	15	+15 블랙나이트부츠	+15 블랙나이트부츠	34	6	376	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6464	32318	161587	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b032_1.mod	Ma_boo_b032_2.mod	Ma_boo_b032_3.mod	Ma_boo_b032.tga	Ma_boo_b032.tga	0	Fe_boo_b034_1.mod	Fe_boo_b034_2.mod	Fe_boo_b034_3.mod	Fe_boo_b034.tga	Fe_boo_b034.tga	0	327	126
11104	16	+16 블랙나이트부츠	+16 블랙나이트부츠	34	6	427	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6787	33934	169667	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b032_1.mod	Ma_boo_b032_2.mod	Ma_boo_b032_3.mod	Ma_boo_b032.tga	Ma_boo_b032.tga	0	Fe_boo_b034_1.mod	Fe_boo_b034_2.mod	Fe_boo_b034_3.mod	Fe_boo_b034.tga	Fe_boo_b034.tga	0	378	146
11105	17	+17 블랙나이트부츠	+17 블랙나이트부츠	34	6	484	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7127	35631	178151	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b032_1.mod	Ma_boo_b032_2.mod	Ma_boo_b032_3.mod	Ma_boo_b032.tga	Ma_boo_b032.tga	0	Fe_boo_b034_1.mod	Fe_boo_b034_2.mod	Fe_boo_b034_3.mod	Fe_boo_b034.tga	Fe_boo_b034.tga	0	435	168
11106	18	+18 블랙나이트부츠	+18 블랙나이트부츠	34	6	550	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7483	37412	187059	0	0	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b032_1.mod	Ma_boo_b032_2.mod	Ma_boo_b032_3.mod	Ma_boo_b032.tga	Ma_boo_b032.tga	0	Fe_boo_b034_1.mod	Fe_boo_b034_2.mod	Fe_boo_b034_3.mod	Fe_boo_b034.tga	Fe_boo_b034.tga	0	501	193
11107	19	+19 블랙나이트부츠	+19 블랙나이트부츠	34	6	623	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7857	39283	196412	0	0	0	0	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b032_1.mod	Ma_boo_b032_2.mod	Ma_boo_b032_3.mod	Ma_boo_b032.tga	Ma_boo_b032.tga	0	Fe_boo_b034_1.mod	Fe_boo_b034_2.mod	Fe_boo_b034_3.mod	Fe_boo_b034.tga	Fe_boo_b034.tga	0	574	220
11108	20	+20 블랙나이트부츠	+20 블랙나이트부츠	34	6	705	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8250	41247	206233	0	0	0	0	0	0	0	0	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b032_1.mod	Ma_boo_b032_2.mod	Ma_boo_b032_3.mod	Ma_boo_b032.tga	Ma_boo_b032.tga	0	Fe_boo_b034_1.mod	Fe_boo_b034_2.mod	Fe_boo_b034_3.mod	Fe_boo_b034.tga	Fe_boo_b034.tga	0	656	252
11109	0	화이트헌터부츠	화이트헌터부츠	35	6	32	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3059	15293	76465	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b037_1.mod	Ma_boo_b037_2.mod	Ma_boo_b037_3.mod	Ma_boo_b037.tga	Ma_boo_b037.tga	0	Fe_boo_b042_1.mod	Fe_boo_b042_2.mod	Fe_boo_b042_3.mod	Fe_boo_b042.tga	Fe_boo_b042.tga	0	0	0
11110	1	+1 화이트헌터부츠	+1 화이트헌터부츠	35	6	34	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3212	16058	80289	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b037_1.mod	Ma_boo_b037_2.mod	Ma_boo_b037_3.mod	Ma_boo_b037.tga	Ma_boo_b037.tga	0	Fe_boo_b042_1.mod	Fe_boo_b042_2.mod	Fe_boo_b042_3.mod	Fe_boo_b042.tga	Fe_boo_b042.tga	0	2	2
11111	2	+2 화이트헌터부츠	+2 화이트헌터부츠	35	6	36	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3373	16861	84304	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b037_1.mod	Ma_boo_b037_2.mod	Ma_boo_b037_3.mod	Ma_boo_b037.tga	Ma_boo_b037.tga	0	Fe_boo_b042_1.mod	Fe_boo_b042_2.mod	Fe_boo_b042_3.mod	Fe_boo_b042.tga	Fe_boo_b042.tga	0	4	3
11112	3	+3 화이트헌터부츠	+3 화이트헌터부츠	35	6	47	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3541	17704	88520	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b037_1.mod	Ma_boo_b037_2.mod	Ma_boo_b037_3.mod	Ma_boo_b037.tga	Ma_boo_b037.tga	0	Fe_boo_b042_1.mod	Fe_boo_b042_2.mod	Fe_boo_b042_3.mod	Fe_boo_b042.tga	Fe_boo_b042.tga	0	15	11
11113	4	+4 화이트헌터부츠	+4 화이트헌터부츠	35	6	51	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3718	18590	92946	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b037_1.mod	Ma_boo_b037_2.mod	Ma_boo_b037_3.mod	Ma_boo_b037.tga	Ma_boo_b037.tga	0	Fe_boo_b042_1.mod	Fe_boo_b042_2.mod	Fe_boo_b042_3.mod	Fe_boo_b042.tga	Fe_boo_b042.tga	0	19	14
11114	5	+5 화이트헌터부츠	+5 화이트헌터부츠	35	6	56	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3904	19519	97594	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b037_1.mod	Ma_boo_b037_2.mod	Ma_boo_b037_3.mod	Ma_boo_b037.tga	Ma_boo_b037.tga	0	Fe_boo_b042_1.mod	Fe_boo_b042_2.mod	Fe_boo_b042_3.mod	Fe_boo_b042.tga	Fe_boo_b042.tga	0	24	17
11115	6	+6 화이트헌터부츠	+6 화이트헌터부츠	35	6	71	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4099	20495	102474	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b037_1.mod	Ma_boo_b037_2.mod	Ma_boo_b037_3.mod	Ma_boo_b037.tga	Ma_boo_b037.tga	0	Fe_boo_b042_1.mod	Fe_boo_b042_2.mod	Fe_boo_b042_3.mod	Fe_boo_b042.tga	Fe_boo_b042.tga	0	39	27
11116	7	+7 화이트헌터부츠	+7 화이트헌터부츠	35	6	79	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4304	21520	107598	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b037_1.mod	Ma_boo_b037_2.mod	Ma_boo_b037_3.mod	Ma_boo_b037.tga	Ma_boo_b037.tga	0	Fe_boo_b042_1.mod	Fe_boo_b042_2.mod	Fe_boo_b042_3.mod	Fe_boo_b042.tga	Fe_boo_b042.tga	0	47	33
11117	8	+8 화이트헌터부츠	+8 화이트헌터부츠	35	6	95	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4520	22596	112978	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b037_1.mod	Ma_boo_b037_2.mod	Ma_boo_b037_3.mod	Ma_boo_b037.tga	Ma_boo_b037.tga	0	Fe_boo_b042_1.mod	Fe_boo_b042_2.mod	Fe_boo_b042_3.mod	Fe_boo_b042.tga	Fe_boo_b042.tga	0	63	43
11118	9	+9 화이트헌터부츠	+9 화이트헌터부츠	35	6	114	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4746	23726	118627	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b037_1.mod	Ma_boo_b037_2.mod	Ma_boo_b037_3.mod	Ma_boo_b037.tga	Ma_boo_b037.tga	0	Fe_boo_b042_1.mod	Fe_boo_b042_2.mod	Fe_boo_b042_3.mod	Fe_boo_b042.tga	Fe_boo_b042.tga	0	82	57
11119	10	+10 화이트헌터부츠	+10 화이트헌터부츠	35	6	135	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4983	24912	124559	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b037_1.mod	Ma_boo_b037_2.mod	Ma_boo_b037_3.mod	Ma_boo_b037.tga	Ma_boo_b037.tga	0	Fe_boo_b042_1.mod	Fe_boo_b042_2.mod	Fe_boo_b042_3.mod	Fe_boo_b042.tga	Fe_boo_b042.tga	0	103	71
11120	11	+11 화이트헌터부츠	+11 화이트헌터부츠	35	6	158	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5232	26158	130787	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b037_1.mod	Ma_boo_b037_2.mod	Ma_boo_b037_3.mod	Ma_boo_b037.tga	Ma_boo_b037.tga	0	Fe_boo_b042_1.mod	Fe_boo_b042_2.mod	Fe_boo_b042_3.mod	Fe_boo_b042.tga	Fe_boo_b042.tga	0	126	86
11121	12	+12 화이트헌터부츠	+12 화이트헌터부츠	35	6	184	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5494	27466	137327	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b037_1.mod	Ma_boo_b037_2.mod	Ma_boo_b037_3.mod	Ma_boo_b037.tga	Ma_boo_b037.tga	0	Fe_boo_b042_1.mod	Fe_boo_b042_2.mod	Fe_boo_b042_3.mod	Fe_boo_b042.tga	Fe_boo_b042.tga	0	152	104
11122	13	+13 화이트헌터부츠	+13 화이트헌터부츠	35	6	213	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5768	28839	144194	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b037_1.mod	Ma_boo_b037_2.mod	Ma_boo_b037_3.mod	Ma_boo_b037.tga	Ma_boo_b037.tga	0	Fe_boo_b042_1.mod	Fe_boo_b042_2.mod	Fe_boo_b042_3.mod	Fe_boo_b042.tga	Fe_boo_b042.tga	0	181	124
11123	14	+14 화이트헌터부츠	+14 화이트헌터부츠	35	6	243	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6057	30281	151404	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b037_1.mod	Ma_boo_b037_2.mod	Ma_boo_b037_3.mod	Ma_boo_b037.tga	Ma_boo_b037.tga	0	Fe_boo_b042_1.mod	Fe_boo_b042_2.mod	Fe_boo_b042_3.mod	Fe_boo_b042.tga	Fe_boo_b042.tga	0	211	144
11124	15	+15 화이트헌터부츠	+15 화이트헌터부츠	35	6	277	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6359	31795	158975	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b037_1.mod	Ma_boo_b037_2.mod	Ma_boo_b037_3.mod	Ma_boo_b037.tga	Ma_boo_b037.tga	0	Fe_boo_b042_1.mod	Fe_boo_b042_2.mod	Fe_boo_b042_3.mod	Fe_boo_b042.tga	Fe_boo_b042.tga	0	245	167
11125	16	+16 화이트헌터부츠	+16 화이트헌터부츠	35	6	315	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6677	33385	166924	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b037_1.mod	Ma_boo_b037_2.mod	Ma_boo_b037_3.mod	Ma_boo_b037.tga	Ma_boo_b037.tga	0	Fe_boo_b042_1.mod	Fe_boo_b042_2.mod	Fe_boo_b042_3.mod	Fe_boo_b042.tga	Fe_boo_b042.tga	0	283	194
11126	17	+17 화이트헌터부츠	+17 화이트헌터부츠	35	6	358	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7011	35055	175271	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b037_1.mod	Ma_boo_b037_2.mod	Ma_boo_b037_3.mod	Ma_boo_b037.tga	Ma_boo_b037.tga	0	Fe_boo_b042_1.mod	Fe_boo_b042_2.mod	Fe_boo_b042_3.mod	Fe_boo_b042.tga	Fe_boo_b042.tga	0	326	223
11127	18	+18 화이트헌터부츠	+18 화이트헌터부츠	35	6	406	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7362	36807	184035	0	0	0	0	0	0	0	0	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b037_1.mod	Ma_boo_b037_2.mod	Ma_boo_b037_3.mod	Ma_boo_b037.tga	Ma_boo_b037.tga	0	Fe_boo_b042_1.mod	Fe_boo_b042_2.mod	Fe_boo_b042_3.mod	Fe_boo_b042.tga	Fe_boo_b042.tga	0	374	256
11128	19	+19 화이트헌터부츠	+19 화이트헌터부츠	35	6	461	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7730	38648	193237	0	0	0	0	0	0	0	0	0	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b037_1.mod	Ma_boo_b037_2.mod	Ma_boo_b037_3.mod	Ma_boo_b037.tga	Ma_boo_b037.tga	0	Fe_boo_b042_1.mod	Fe_boo_b042_2.mod	Fe_boo_b042_3.mod	Fe_boo_b042.tga	Fe_boo_b042.tga	0	429	294
11129	20	+20 화이트헌터부츠	+20 화이트헌터부츠	35	6	523	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	8116	40580	202899	0	0	0	0	0	0	0	0	0	357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_b037_1.mod	Ma_boo_b037_2.mod	Ma_boo_b037_3.mod	Ma_boo_b037.tga	Ma_boo_b037.tga	0	Fe_boo_b042_1.mod	Fe_boo_b042_2.mod	Fe_boo_b042_3.mod	Fe_boo_b042.tga	Fe_boo_b042.tga	0	491	335
11130	0	달의정령부츠	달의정령부츠	36	6	24	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3059	15293	76465	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_c022_1.mod	Ma_boo_c022_2.mod	Ma_boo_c022_3.mod	Ma_boo_c022.tga	Ma_boo_c022.tga	0	Fe_boo_c028_1.mod	Fe_boo_c028_2.mod	Fe_boo_c028_3.mod	Fe_boo_c028.tga	Fe_boo_c028.tga	0	0	0
11131	1	+1 달의정령부츠	+1 달의정령부츠	36	6	26	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3212	16058	80289	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_c022_1.mod	Ma_boo_c022_2.mod	Ma_boo_c022_3.mod	Ma_boo_c022.tga	Ma_boo_c022.tga	0	Fe_boo_c028_1.mod	Fe_boo_c028_2.mod	Fe_boo_c028_3.mod	Fe_boo_c028.tga	Fe_boo_c028.tga	0	2	0
11132	2	+2 달의정령부츠	+2 달의정령부츠	36	6	28	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3373	16861	84304	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_c022_1.mod	Ma_boo_c022_2.mod	Ma_boo_c022_3.mod	Ma_boo_c022.tga	Ma_boo_c022.tga	0	Fe_boo_c028_1.mod	Fe_boo_c028_2.mod	Fe_boo_c028_3.mod	Fe_boo_c028.tga	Fe_boo_c028.tga	0	4	2
11133	3	+3 달의정령부츠	+3 달의정령부츠	36	6	38	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3541	17704	88520	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_c022_1.mod	Ma_boo_c022_2.mod	Ma_boo_c022_3.mod	Ma_boo_c022.tga	Ma_boo_c022.tga	0	Fe_boo_c028_1.mod	Fe_boo_c028_2.mod	Fe_boo_c028_3.mod	Fe_boo_c028.tga	Fe_boo_c028.tga	0	14	6
11134	4	+4 달의정령부츠	+4 달의정령부츠	36	6	41	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3718	18590	92946	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_c022_1.mod	Ma_boo_c022_2.mod	Ma_boo_c022_3.mod	Ma_boo_c022.tga	Ma_boo_c022.tga	0	Fe_boo_c028_1.mod	Fe_boo_c028_2.mod	Fe_boo_c028_3.mod	Fe_boo_c028.tga	Fe_boo_c028.tga	0	17	13
11135	5	+5 달의정령부츠	+5 달의정령부츠	36	6	45	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3904	19519	97594	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_c022_1.mod	Ma_boo_c022_2.mod	Ma_boo_c022_3.mod	Ma_boo_c022.tga	Ma_boo_c022.tga	0	Fe_boo_c028_1.mod	Fe_boo_c028_2.mod	Fe_boo_c028_3.mod	Fe_boo_c028.tga	Fe_boo_c028.tga	0	21	20
11136	6	+6 달의정령부츠	+6 달의정령부츠	36	6	57	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4099	20495	102474	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_c022_1.mod	Ma_boo_c022_2.mod	Ma_boo_c022_3.mod	Ma_boo_c022.tga	Ma_boo_c022.tga	0	Fe_boo_c028_1.mod	Fe_boo_c028_2.mod	Fe_boo_c028_3.mod	Fe_boo_c028.tga	Fe_boo_c028.tga	0	33	29
11137	7	+7 달의정령부츠	+7 달의정령부츠	36	6	66	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4304	21520	107598	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_c022_1.mod	Ma_boo_c022_2.mod	Ma_boo_c022_3.mod	Ma_boo_c022.tga	Ma_boo_c022.tga	0	Fe_boo_c028_1.mod	Fe_boo_c028_2.mod	Fe_boo_c028_3.mod	Fe_boo_c028.tga	Fe_boo_c028.tga	0	42	42
11138	8	+8 달의정령부츠	+8 달의정령부츠	36	6	79	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4520	22596	112978	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ma_boo_c022_1.mod	Ma_boo_c022_2.mod	Ma_boo_c022_3.mod	Ma_boo_c022.tga	Ma_boo_c022.tga	0	Fe_boo_c028_1.mod	Fe_boo_c028_2.mod	Fe_boo_c028_3.mod	Fe_boo_c028.tga	Fe_boo_c028.tga	0	55	53
